"","X","DateTime","Inj","V1","V2","V3","V4","V1_adjusted","V2_adjusted","V3_adjusted","V4_adjusted","Flux_1","Flux_2","ppt_mm"
"13369",12647,2019-08-08 21:07:00,"No",2875,NA,2377.5,442.5,4304.83891937143,NA,3559.91461941063,662.570859764124,NA,NA,NA
"13370",12648,2019-08-08 21:08:00,"No",2880,NA,2352.5,427.5,4312.3098212213,NA,3522.46835223024,640.108489087536,NA,NA,NA
"13371",12649,2019-08-08 21:09:00,"No",2885,NA,2367.5,447.5,4319.78073498228,NA,3544.91538650626,670.05264433434,NA,NA,NA
"13372",12650,2019-08-08 21:10:00,"No",2905,NA,2362.5,442.5,4349.71137726858,NA,3537.41587910396,662.563609102012,2.34,NA,0
"13373",12651,2019-08-08 21:11:00,"No",2900,NA,2372.5,437.5,4342.20896518184,NA,3552.37612754962,655.074628367949,NA,NA,NA
"13374",12652,2019-08-08 21:12:00,"No",2905,NA,2377.5,447.5,4349.67961972171,NA,3559.84967156226,670.045311471761,NA,NA,NA
"13375",12653,2019-08-08 21:13:00,"No",2890,NA,2352.5,442.5,4327.20423666723,NA,3522.40414074729,662.556358036418,NA,NA,NA
"13376",12654,2019-08-08 21:14:00,"No",2885,NA,2377.5,432.5,4319.70198745224,NA,3559.82373489348,647.580973855492,NA,NA,NA
"13377",12655,2019-08-08 21:15:00,"No",2875,NA,2367.5,442.5,4304.71333451921,NA,3544.83785025191,662.551530617305,2.4,0.31,0
"13378",12656,2019-08-08 21:16:00,"No",2920,NA,2382.5,442.5,4372.04089901041,NA,3567.25597325079,662.543869113735,NA,NA,NA
"13379",12657,2019-08-08 21:17:00,"No",2900,NA,2367.5,462.5,4342.04520218425,NA,3544.75586764525,692.481346900075,NA,NA,NA
"13380",12658,2019-08-08 21:18:00,"No",2915,NA,2382.5,422.5,4364.45358551477,NA,3567.17347083669,632.583752960546,NA,NA,NA
"13381",12659,2019-08-08 21:19:00,"No",2910,NA,2382.5,432.5,4356.91700242935,NA,3567.13221934293,647.548661013984,NA,NA,NA
"13382",12660,2019-08-08 21:20:00,"No",2925,NA,2402.5,442.5,4379.32469271763,NA,3597.03506812107,662.513222744463,2.4,NA,0
"13383",12661,2019-08-08 21:21:00,"No",2905,NA,2372.5,437.5,4349.33036097424,NA,3552.07789377329,655.019632676844,NA,NA,NA
"13384",12662,2019-08-08 21:22:00,"No",2925,NA,2372.5,442.5,4379.22347036516,NA,3552.03681485174,662.497909619345,NA,NA,NA
"13385",12663,2019-08-08 21:23:00,"No",2930,NA,2372.5,452.5,4386.65859039738,NA,3551.99573573986,677.461778892429,NA,NA,NA
"13386",12664,2019-08-08 21:24:00,"No",2940,NA,2382.5,427.5,4401.57921598594,NA,3566.92601431514,640.025549263262,NA,NA,NA
"13387",12665,2019-08-08 21:25:00,"No",2920,NA,2407.5,437.5,4371.58594085548,NA,3604.31272349642,654.989331891873,2.43,NA,0
"13388",12666,2019-08-08 21:26:00,"No",2915,NA,2397.5,437.5,4364.04987545594,NA,3589.30002621119,654.981756607881,NA,NA,NA
"13389",12667,2019-08-08 21:27:00,"No",2910,NA,2362.5,422.5,4356.51398297228,NA,3536.86057895946,632.517923644601,NA,NA,NA
"13390",12668,2019-08-08 21:28:00,"No",2925,NA,2397.5,422.5,4378.91966186204,NA,3589.21705617581,632.510617824517,NA,NA,NA
"13391",12669,2019-08-08 21:29:00,"No",2940,NA,2392.5,432.5,4401.32475351131,NA,3581.69029686252,647.473794521647,NA,NA,NA
"13392",12670,2019-08-08 21:30:00,"No",2925,NA,2377.5,437.5,4378.81836784926,NA,3559.19339130311,654.951465276598,2.36,0.34,0
"13393",12671,2019-08-08 21:31:00,"No",2940,NA,2377.5,432.5,4401.21227525862,NA,3559.14360014536,647.45724797597,NA,NA,NA
"13394",12672,2019-08-08 21:32:00,"No",2935,NA,2387.5,432.5,4393.66582194078,NA,3574.06376486665,647.448200337099,NA,NA,NA
"13395",12673,2019-08-08 21:33:00,"No",2930,NA,2402.5,422.5,4386.1195779454,NA,3596.4683570013,632.469461324891,NA,NA,NA
"13396",12674,2019-08-08 21:34:00,"No",2940,NA,2377.5,427.5,4401.02769832849,NA,3558.99433767891,639.945354093684,NA,NA,NA
"13397",12675,2019-08-08 21:35:00,"No",2910,NA,2397.5,427.5,4356.05837736802,NA,3588.88314767691,639.936411108188,2.37,NA,0
"13398",12676,2019-08-08 21:36:00,"No",2935,NA,2397.5,422.5,4393.42009326807,NA,3588.83293819768,632.442926543699,NA,NA,NA
"13399",12677,2019-08-08 21:37:00,"No",2970,NA,2402.5,437.5,4445.74968504009,NA,3596.26721155179,654.887369429307,NA,NA,NA
"13400",12678,2019-08-08 21:38:00,"No",2960,NA,2407.5,442.5,4430.7189102498,NA,3603.70127581973,662.362539792411,NA,NA,NA
"13401",12679,2019-08-08 21:39:00,"No",2935,NA,2402.5,437.5,4393.23583218629,NA,3596.16663946424,654.869055053322,NA,NA,NA
"13402",12680,2019-08-08 21:40:00,"No",2935,NA,2407.5,452.5,4393.17443479114,NA,3603.60049463703,677.312242501871,2.49,NA,0
"13403",12681,2019-08-08 21:41:00,"No",2940,NA,2397.5,447.5,4400.59697787155,NA,3588.58205933573,669.818757686231,NA,NA,NA
"13404",12682,2019-08-08 21:42:00,"No",2950,NA,2402.5,412.5,4415.50328388204,NA,3596.01581000902,617.422069356387,NA,NA,NA
"13405",12683,2019-08-08 21:43:00,"No",2960,NA,2422.5,437.5,4430.40917164322,NA,3625.9007494276,654.832436687132,NA,NA,NA
"13406",12684,2019-08-08 21:44:00,"No",2955,NA,2422.5,442.5,4422.86348853014,NA,3625.85001724679,662.306969094615,NA,NA,NA
"13407",12685,2019-08-08 21:45:00,"No",2950,NA,2397.5,432.5,4415.3180834322,NA,3588.38139153515,647.330532570992,2.46,0.31,0
"13408",12686,2019-08-08 21:46:00,"No",2945,NA,2422.5,497.5,4407.77831351801,NA,3625.75312886159,744.607711706353,NA,NA,NA
"13409",12687,2019-08-08 21:47:00,"No",2980,NA,2402.5,442.5,4460.10599754977,NA,3595.77337554139,662.280840240193,NA,NA,NA
"13410",12688,2019-08-08 21:48:00,"No",2955,NA,2387.5,422.5,4422.63263093341,NA,3573.27763328377,632.339183272206,NA,NA,NA
"13411",12689,2019-08-08 21:49:00,"No",2970,NA,2432.5,432.5,4445.02595591265,NA,3640.58102281398,647.29755081893,NA,NA,NA
"13412",12690,2019-08-08 21:50:00,"No",2955,NA,2417.5,427.5,4422.51996059352,NA,3618.08528079013,639.806187192464,2.36,NA,0
"13413",12691,2019-08-08 21:51:00,"No",2960,NA,2442.5,432.5,4429.94660959323,NA,3655.45425470657,647.281050219281,NA,NA,NA
"13414",12692,2019-08-08 21:52:00,"No",2970,NA,2412.5,447.5,4444.85605965639,NA,3610.5101831384,669.7215780122,NA,NA,NA
"13415",12693,2019-08-08 21:53:00,"No",2975,NA,2417.5,432.5,4452.28223259655,NA,3617.9469906898,647.264559864877,NA,NA,NA
"13416",12694,2019-08-08 21:54:00,"No",2970,NA,2422.5,427.5,4444.74282024967,NA,3625.38366399152,639.77358776321,NA,NA,NA
"13417",12695,2019-08-08 21:55:00,"No",2955,NA,2422.5,427.5,4422.23825669275,NA,3625.33745409075,639.765433074839,2.45,NA,0
"13418",12696,2019-08-08 21:56:00,"No",2980,NA,2417.5,432.5,4459.59466504343,NA,3617.80875930956,647.239829742042,NA,NA,NA
"13419",12697,2019-08-08 21:57:00,"No",2985,NA,2402.5,442.5,4467.02026739449,NA,3595.3153073418,662.196471799685,NA,NA,NA
"13420",12698,2019-08-08 21:58:00,"No",2970,NA,2417.5,427.5,4444.51627681899,NA,3617.7165317205,639.740979239097,NA,NA,NA
"13421",12699,2019-08-08 21:59:00,"No",2980,NA,2412.5,442.5,4459.42420429407,NA,3610.18821908035,662.179600805411,NA,NA,NA
"13422",12700,2019-08-08 22:00:00,"No",2975,NA,2422.5,427.5,4451.88520171289,NA,3625.10652139478,639.724680246138,2.4,0.38,0
"13423",12701,2019-08-08 22:01:00,"No",2975,NA,2422.5,432.5,4451.87671485564,NA,3625.09961066817,647.2056064454,NA,NA,NA
"13424",12702,2019-08-08 22:02:00,"No",2995,NA,2432.5,417.5,4481.79675376573,NA,3640.05696278302,624.757978196057,NA,NA,NA
"13425",12703,2019-08-08 22:03:00,"No",2980,NA,2407.5,432.5,4459.34178880571,NA,3602.63938139253,647.203128744452,NA,NA,NA
"13426",12704,2019-08-08 22:04:00,"No",2995,NA,2422.5,442.5,4481.77959577392,NA,3625.07882162348,662.166100544227,NA,NA,NA
"13427",12705,2019-08-08 22:05:00,"No",2975,NA,2397.5,437.5,4451.84269705509,NA,3587.66146762675,654.682749566924,2.44,NA,0
"13428",12706,2019-08-08 22:06:00,"No",2975,NA,2447.5,412.5,4451.83414049684,NA,3662.47531390454,617.27112032099,NA,NA,NA
"13429",12707,2019-08-08 22:07:00,"No",2980,NA,2427.5,427.5,4459.30771275376,NA,3632.54009151334,639.716123222226,NA,NA,NA
"13430",12708,2019-08-08 22:08:00,"No",2990,NA,2442.5,422.5,4474.26323262346,NA,3654.97924604776,632.232848088097,NA,NA,NA
"13431",12709,2019-08-08 22:09:00,"No",3015,NA,2432.5,452.5,4511.66485826469,NA,3640.00821483544,677.123830303407,NA,NA,NA
"13432",12710,2019-08-08 22:10:00,"No",3010,NA,2432.5,427.5,4504.17423906388,NA,3640.00127459232,639.712454219205,2.52,NA,0
"13433",12711,2019-08-08 22:11:00,"No",3005,NA,2427.5,427.5,4496.68357853138,NA,3632.51227516969,639.711224566444,NA,NA,NA
"13434",12712,2019-08-08 22:12:00,"No",3020,NA,2447.5,452.5,4519.12096967974,NA,3662.43330241429,677.119946615921,NA,NA,NA
"13435",12713,2019-08-08 22:13:00,"No",3005,NA,2432.5,447.5,4496.66643053005,NA,3639.98039676018,669.636681418368,NA,NA,NA
"13436",12714,2019-08-08 22:14:00,"No",2990,NA,2427.5,452.5,4474.21190746285,NA,3632.49143992176,677.117353888609,NA,NA,NA
"13437",12715,2019-08-08 22:15:00,"No",3015,NA,2422.5,442.5,4511.61310314639,NA,3625.00256795095,662.152171854818,2.54,0.33,0
"13438",12716,2019-08-08 22:16:00,"No",2990,NA,2442.5,442.5,4474.19958627626,NA,3654.92725400661,662.151611012457,NA,NA,NA
"13439",12717,2019-08-08 22:17:00,"No",3005,NA,2437.5,442.5,4496.64166459685,NA,3647.44228201492,662.151060427324,NA,NA,NA
"13440",12718,2019-08-08 22:18:00,"No",3010,NA,2447.5,452.5,4504.11985218717,NA,3662.40310240136,677.114363161028,NA,NA,NA
"13441",12719,2019-08-08 22:19:00,"No",3000,NA,2467.5,452.5,4489.1521963167,NA,3692.32768147049,677.113789611102,NA,NA,NA
"13442",12720,2019-08-08 22:20:00,"No",2995,NA,2447.5,457.5,4481.6665492126,NA,3662.39695465704,684.595140656015,2.48,NA,0
"13443",12721,2019-08-08 22:21:00,"No",3010,NA,2462.5,412.5,4504.10847616584,NA,3684.83957560079,617.257390836681,NA,NA,NA
"13444",12722,2019-08-08 22:22:00,"No",3015,NA,2452.5,427.5,4511.58663212371,NA,3669.87270822003,639.702582166795,NA,NA,NA
"13445",12723,2019-08-08 22:23:00,"No",3020,NA,2462.5,407.5,4519.06470548277,NA,3684.83338981832,609.774459431864,NA,NA,NA
"13446",12724,2019-08-08 22:24:00,"No",3020,NA,2457.5,427.5,4519.06094730449,NA,3677.3484364241,639.701508269095,NA,NA,NA
"13447",12725,2019-08-08 22:25:00,"No",3025,NA,2472.5,447.5,4526.53900161726,NA,3699.79096909047,669.628496933463,2.51,NA,0
"13448",12726,2019-08-08 22:26:00,"No",3030,NA,2457.5,432.5,4534.01711349495,NA,3677.34226284285,647.182310754643,NA,NA,NA
"13449",12727,2019-08-08 22:27:00,"No",3005,NA,2457.5,427.5,4496.60392190373,NA,3677.33914744706,639.699892383975,NA,NA,NA
"13450",12728,2019-08-08 22:28:00,"No",3005,NA,2442.5,417.5,4496.60018210026,NA,3654.89049743091,624.735632621251,NA,NA,NA
"13451",12729,2019-08-08 22:29:00,"No",3030,NA,2432.5,422.5,4534.0056601112,NA,3639.92368588136,632.21696085709,NA,NA,NA
"13452",12730,2019-08-08 22:30:00,"No",3040,NA,2472.5,442.5,4548.96559165163,NA,3699.77546886798,662.143840232186,2.5,0.35,0
"13453",12731,2019-08-08 22:31:00,"No",3020,NA,2462.5,422.5,4519.06426554719,NA,3684.83303109602,632.220083507844,NA,NA,NA
"13454",12732,2019-08-08 22:32:00,"No",3015,NA,2462.5,432.5,4511.60833779551,NA,3684.8542394101,647.187597378626,NA,NA,NA
"13455",12733,2019-08-08 22:33:00,"No",3030,NA,2447.5,427.5,4534.08031743502,NA,3662.42956334067,639.709351717318,NA,NA,NA
"13456",12734,2019-08-08 22:34:00,"No",3040,NA,2457.5,422.5,4549.07046247675,NA,3677.41469129494,632.231009998825,NA,NA,NA
"13457",12735,2019-08-08 22:35:00,"No",3020,NA,2462.5,417.5,4519.16844953299,NA,3684.91798244205,624.752591947028,2.53,NA,0
"13458",12736,2019-08-08 22:36:00,"No",3030,NA,2447.5,442.5,4534.15875281933,NA,3662.49291997535,662.166748555298,NA,NA,NA
"13459",12737,2019-08-08 22:37:00,"No",3025,NA,2472.5,412.5,4526.70269939455,NA,3699.92476834811,617.277640826529,NA,NA,NA
"13460",12738,2019-08-08 22:38:00,"No",3030,NA,2462.5,422.5,4534.21102351975,NA,3684.98173116085,632.245596513892,NA,NA,NA
"13461",12739,2019-08-08 22:39:00,"No",3045,NA,2472.5,417.5,4556.68384330979,NA,3699.96742285171,624.7669965786,NA,NA,NA
"13462",12740,2019-08-08 22:40:00,"No",3040,NA,2482.5,422.5,4549.22786266632,NA,3714.95334508854,632.252885518593,2.57,NA,0
"13463",12741,2019-08-08 22:41:00,"No",3020,NA,2452.5,412.5,4519.32474874567,NA,3670.08077692012,617.291873793903,NA,NA,NA
"13464",12742,2019-08-08 22:42:00,"No",3055,NA,2492.5,422.5,4571.72741891819,NA,3729.96091379823,632.260174956771,NA,NA,NA
"13465",12743,2019-08-08 22:43:00,"No",3025,NA,2472.5,407.5,4526.85933691238,NA,3700.05279686474,609.816588360923,NA,NA,NA
"13466",12744,2019-08-08 22:44:00,"No",3050,NA,2492.5,422.5,4564.29767509306,NA,3730.00391972769,632.267464828464,NA,NA,NA
"13467",12745,2019-08-08 22:45:00,"No",3035,NA,2467.5,427.5,4541.87652902251,NA,3692.6129605809,639.753613231342,2.52,0.32,0
"13468",12746,2019-08-08 22:46:00,"No",3045,NA,2497.5,417.5,4556.82568407613,NA,3737.49495762894,624.786444368401,NA,NA,NA
"13469",12747,2019-08-08 22:47:00,"No",3050,NA,2457.5,412.5,4564.29235931506,NA,3677.62245016943,617.301835481135,NA,NA,NA
"13470",12748,2019-08-08 22:48:00,"No",3065,NA,2497.5,397.5,4586.72382375315,NA,3737.46908640244,594.852437175163,NA,NA,NA
"13471",12749,2019-08-08 22:49:00,"No",3040,NA,2477.5,432.5,4549.29597504585,NA,3707.52657176845,647.227141186621,NA,NA,NA
"13472",12750,2019-08-08 22:50:00,"No",3045,NA,2482.5,397.5,4556.76252722126,NA,3714.99605051783,594.848310203761,2.54,NA,0
"13473",12751,2019-08-08 22:51:00,"No",3055,NA,2467.5,432.5,4571.71144076414,NA,3692.53616369411,647.222650779211,NA,NA,NA
"13474",12752,2019-08-08 22:52:00,"No",3050,NA,2477.5,422.5,4564.21329986465,NA,3707.4880165294,632.255776784529,NA,NA,NA
"13475",12753,2019-08-08 22:53:00,"No",3060,NA,2472.5,462.5,4579.16208352763,NA,3699.99289265427,692.111916219453,NA,NA,NA
"13476",12754,2019-08-08 22:54:00,"No",3030,NA,2477.5,432.5,4534.25257236277,NA,3707.4622930788,647.215919982474,NA,NA,NA
"13477",12755,2019-08-08 22:55:00,"No",3055,NA,2487.5,422.5,4571.64807262138,NA,3722.41393801823,632.249201532744,2.49,NA,0
"13478",12756,2019-08-08 22:56:00,"No",3060,NA,2497.5,442.5,4579.11446100335,NA,3737.36547920126,662.175865684308,NA,NA,NA
"13479",12757,2019-08-08 22:57:00,"No",3080,NA,2457.5,432.5,4609.02728770238,NA,3677.49498685993,647.209188938727,NA,NA,NA
"13480",12758,2019-08-08 22:58:00,"No",3060,NA,2492.5,407.5,4579.08268800319,NA,3729.85738557123,609.796142274935,NA,NA,NA
"13481",12759,2019-08-08 22:59:00,"No",3065,NA,2472.5,432.5,4586.54897208551,NA,3699.91593262037,647.204708132784,NA,NA,NA
"13482",12760,2019-08-08 23:00:00,"No",3055,NA,2472.5,407.5,4571.56887581244,NA,3699.90312453233,609.791920423427,2.55,0.35,0
"13483",12761,2019-08-08 23:01:00,"No",3045,NA,2497.5,422.5,4556.62169595459,NA,3737.32764717457,632.240612985489,NA,NA,NA
"13484",12762,2019-08-08 23:02:00,"No",3055,NA,2477.5,397.5,4571.60306623842,NA,3707.41296124572,594.832150189778,NA,NA,NA
"13485",12763,2019-08-08 23:03:00,"No",3060,NA,2482.5,432.5,4579.10235546455,NA,3714.90901877148,647.209728345888,NA,NA,NA
"13486",12764,2019-08-08 23:04:00,"No",3070,NA,2477.5,417.5,4594.08399371503,NA,3707.440747371,624.765494259291,NA,NA,NA
"13487",12765,2019-08-08 23:05:00,"No",3045,NA,2462.5,412.5,4556.68992697662,NA,3685.00786377009,617.285581240675,2.56,NA,0
"13488",12766,2019-08-08 23:06:00,"No",3070,NA,2497.5,442.5,4594.11835535071,NA,3737.39758712977,662.181554476446,NA,NA,NA
"13489",12767,2019-08-08 23:07:00,"No",3055,NA,2492.5,407.5,4571.68862049,NA,3729.92925910682,609.807892913151,NA,NA,NA
"13490",12768,2019-08-08 23:08:00,"No",3090,NA,2487.5,397.5,4624.08212407016,NA,3722.46093321182,594.845515960482,NA,NA,NA
"13491",12769,2019-08-08 23:09:00,"No",3050,NA,2482.5,407.5,4564.24052613811,NA,3714.99249381569,609.812463738125,NA,NA,NA
"13492",12770,2019-08-08 23:10:00,"No",3055,NA,2497.5,422.5,4571.73998639592,NA,3737.45355679994,632.261913012202,2.56,NA,0
"13493",12771,2019-08-08 23:11:00,"No",3075,NA,2492.5,442.5,4601.68675550467,NA,3729.9851180798,662.193947743355,NA,NA,NA
"13494",12772,2019-08-08 23:12:00,"No",3055,NA,2537.5,402.5,4571.77418511913,NA,3797.34107847456,602.336860723551,NA,NA,NA
"13495",12773,2019-08-08 23:13:00,"No",3055,NA,2492.5,412.5,4571.79135604086,NA,3730.01307853743,617.304070169184,NA,NA,NA
"13496",12774,2019-08-08 23:14:00,"No",3080,NA,2487.5,417.5,4609.22096426726,NA,3722.54452877104,624.788880708306,NA,NA,NA
"13497",12775,2019-08-08 23:15:00,"No",3065,NA,2492.5,422.5,4586.79061636194,NA,3730.04098247378,632.273747279909,2.64,0.35,0
"13498",12776,2019-08-08 23:16:00,"No",3085,NA,2497.5,432.5,4616.73996642465,NA,3737.53908140861,647.241502586276,NA,NA,NA
"13499",12777,2019-08-08 23:17:00,"No",3075,NA,2497.5,412.5,4601.79401486617,NA,3737.55465109862,617.313831262535,NA,NA,NA
"13500",12778,2019-08-08 23:18:00,"No",3060,NA,2517.5,412.5,4579.3653159392,NA,3767.50071335847,617.31640288396,NA,NA,NA
"13501",12779,2019-08-08 23:19:00,"No",3075,NA,2522.5,437.5,4601.832355784,NA,3774.99906259029,654.732245741626,NA,NA,NA
"13502",12780,2019-08-08 23:20:00,"No",3085,NA,2492.5,417.5,4616.81689763216,NA,3730.11867661205,624.80423168928,2.63,NA,0
"13503",12781,2019-08-08 23:21:00,"No",3100,NA,2502.5,417.5,4639.28428113513,NA,3745.09964952925,624.806834636747,NA,NA,NA
"13504",12782,2019-08-08 23:22:00,"No",3050,NA,2522.5,447.5,4564.47613123191,NA,3775.04624296147,669.70592417255,NA,NA,NA
"13505",12783,2019-08-08 23:23:00,"No",3095,NA,2497.5,437.5,4631.84015790402,NA,3737.64807572384,654.74315640808,NA,NA,NA
"13506",12784,2019-08-08 23:24:00,"No",3090,NA,2522.5,422.5,4624.37664504855,NA,3775.07769810194,632.297453894179,NA,NA,NA
"13507",12785,2019-08-08 23:25:00,"No",3070,NA,2517.5,407.5,4594.4645463826,NA,3767.61058485935,609.851564381403,2.64,NA,0
"13508",12786,2019-08-08 23:26:00,"No",3095,NA,2507.5,437.5,4631.89805080169,NA,3752.66053711962,654.751339976006,NA,NA,NA
"13509",12787,2019-08-08 23:27:00,"No",3105,NA,2517.5,432.5,4646.883156467,NA,3767.64197951874,647.271164306595,NA,NA,NA
"13510",12788,2019-08-08 23:28:00,"No",3085,NA,2507.5,427.5,4616.97077835879,NA,3752.69180769357,639.79092633659,NA,NA,NA
"13511",12789,2019-08-08 23:29:00,"No",3070,NA,2522.5,427.5,4594.54111719977,NA,3775.15634141252,639.793592053063,NA,NA,NA
"13512",12790,2019-08-08 23:30:00,"No",3110,NA,2507.5,422.5,4654.42423819346,NA,3752.72307950807,632.313260654899,2.63,0.28,0
"13513",12791,2019-08-08 23:31:00,"No",3090,NA,2487.5,432.5,4624.52865956689,NA,3722.82040151218,647.284351217696,NA,NA,NA
"13514",12792,2019-08-08 23:32:00,"No",3095,NA,2532.5,427.5,4632.04811383822,NA,3790.1976892715,639.806322670707,NA,NA,NA
"13515",12793,2019-08-08 23:33:00,"No",3085,NA,2497.5,417.5,4617.11823741914,NA,3737.84531538227,624.84501268152,NA,NA,NA
"13516",12794,2019-08-08 23:34:00,"No",3120,NA,2512.5,427.5,4669.53722096408,NA,3760.32444476674,639.816398064789,NA,NA,NA
"13517",12795,2019-08-08 23:35:00,"No",3105,NA,2522.5,427.5,4647.12411405521,NA,3775.32063694179,639.821435993108,2.69,NA,0
"13518",12796,2019-08-08 23:36:00,"No",3085,NA,2497.5,427.5,4617.22723248602,NA,3737.93355369006,639.826464145145,NA,NA,NA
"13519",12797,2019-08-08 23:37:00,"No",3090,NA,2517.5,442.5,4624.74699967073,NA,3767.89662513627,662.281730535371,NA,NA,NA
"13520",12798,2019-08-08 23:38:00,"No",3110,NA,2522.5,442.5,4654.71729076474,NA,3775.40976397236,662.286945711703,NA,NA,NA
"13521",12799,2019-08-08 23:39:00,"No",3100,NA,2527.5,417.5,4639.78689095536,NA,3782.92302157732,624.874524830279,NA,NA,NA
"13522",12800,2019-08-08 23:40:00,"No",3105,NA,2497.5,417.5,4647.30694293291,NA,3738.05123670691,624.87943596602,2.71,NA,0
"13523",12801,2019-08-08 23:41:00,"No",3085,NA,2527.5,412.5,4617.4089609451,NA,3782.98254417787,617.400711957813,NA,NA,NA
"13524",12802,2019-08-08 23:42:00,"No",3125,NA,2527.5,437.5,4677.3149557417,NA,3783.01233620389,654.824093803838,NA,NA,NA
"13525",12803,2019-08-08 23:43:00,"No",3110,NA,2512.5,432.5,4654.90043086367,NA,3760.5907821688,647.345477925574,NA,NA,NA
"13526",12804,2019-08-08 23:44:00,"No",3100,NA,2527.5,422.5,4639.96944776825,NA,3783.07186426912,632.382932800673,NA,NA,NA
"13527",12805,2019-08-08 23:45:00,"No",3105,NA,2527.5,412.5,4647.48987192372,NA,3783.1016590297,617.420152067161,2.64,0.31,0
"13528",12806,2019-08-08 23:46:00,"No",3100,NA,2542.5,427.5,4639.99847172456,NA,3805.54713366442,639.870756987822,NA,NA,NA
"13529",12807,2019-08-08 23:47:00,"No",3125,NA,2522.5,422.5,4677.41023395521,NA,3775.60554084864,632.385863630744,NA,NA,NA
"13530",12808,2019-08-08 23:48:00,"No",3070,NA,2512.5,427.5,4595.08043822424,NA,3760.63179186919,639.868692944907,NA,NA,NA
"13531",12809,2019-08-08 23:49:00,"No",3110,NA,2527.5,422.5,4654.94364907564,NA,3783.07719390312,632.383823708829,NA,NA,NA
"13532",12810,2019-08-08 23:50:00,"No",3105,NA,2557.5,407.5,4647.452284854,NA,3827.97398341839,609.931338511434,2.72,NA,0
"13533",12811,2019-08-08 23:51:00,"No",3100,NA,2532.5,417.5,4639.96101684389,NA,3790.5487984378,624.897975655589,NA,NA,NA
"13534",12812,2019-08-08 23:52:00,"No",3090,NA,2497.5,442.5,4624.98590491334,NA,3738.15608334015,662.315942693901,NA,NA,NA
"13535",12813,2019-08-08 23:53:00,"No",3115,NA,2527.5,407.5,4662.39732826086,NA,3783.05272782643,609.928382428988,NA,NA,NA
"13536",12814,2019-08-08 23:54:00,"No",3130,NA,2537.5,437.5,4684.84108683448,NA,3798.01413988578,654.830024118238,NA,NA,NA
"13537",12815,2019-08-08 23:55:00,"No",3120,NA,2542.5,432.5,4669.86604717687,NA,3805.49180286769,647.345213270512,2.62,NA,0
"13538",12816,2019-08-08 23:56:00,"No",3120,NA,2527.5,417.5,4669.85847836197,NA,3783.03439232689,624.892921383373,NA,NA,NA
"13539",12817,2019-08-08 23:57:00,"No",3130,NA,2542.5,432.5,4684.81838033735,NA,3805.47946709511,647.343114854921,NA,NA,NA
"13540",12818,2019-08-08 23:58:00,"No",3115,NA,2542.5,437.5,4662.3596172098,NA,3805.47329911907,654.82578893396,NA,NA,NA
"13541",12819,2019-08-08 23:59:00,"No",3120,NA,2542.5,427.5,4669.83584397017,NA,3805.46719015838,639.857315159374,NA,NA,NA
"13542",12820,2019-08-09 00:00:00,"No",3125,NA,2542.5,417.5,4677.31197402023,NA,3805.46102206286,624.888879729102,2.72,0.31,0
"13543",12821,2019-08-09 00:01:00,"No",3125,NA,2507.5,447.5,4677.33398336767,NA,3753.09278825422,669.794226418251,NA,NA,NA
"13544",12822,2019-08-09 00:02:00,"No",3135,NA,2522.5,457.5,4692.3235323113,NA,3775.56175765718,684.764917394711,NA,NA,NA
"13545",12823,2019-08-09 00:03:00,"No",3125,NA,2542.5,447.5,4677.37800331704,NA,3805.51474349874,669.800530075,NA,NA,NA
"13546",12824,2019-08-09 00:04:00,"No",3105,NA,2542.5,432.5,4647.4646538299,NA,3805.53265132448,647.352161926387,NA,NA,NA
"13547",12825,2019-08-09 00:05:00,"No",3135,NA,2547.5,422.5,4692.38970257153,NA,3813.0343755346,632.387447954217,2.69,NA,0
"13548",12826,2019-08-09 00:06:00,"No",3115,NA,2517.5,432.5,4662.47614307735,NA,3768.14885720617,647.358244584576,NA,NA,NA
"13549",12827,2019-08-09 00:07:00,"No",3125,NA,2532.5,437.5,4677.4659756169,NA,3790.61842663994,654.845236586366,NA,NA,NA
"13550",12828,2019-08-09 00:08:00,"No",3110,NA,2532.5,427.5,4655.03604554876,NA,3790.63626538657,639.880356743439,NA,NA,NA
"13551",12829,2019-08-09 00:09:00,"No",3120,NA,2552.5,407.5,4670.02598458168,NA,3820.59016847587,609.947304075972,NA,NA,NA
"13552",12830,2019-08-09 00:10:00,"No",3120,NA,2532.5,417.5,4670.04796247092,NA,3790.67194389667,624.918277029362,2.71,NA,0
"13553",12831,2019-08-09 00:11:00,"No",3140,NA,2547.5,437.5,4700.00628655197,NA,3813.14204299081,654.857563810983,NA,NA,NA
"13554",12832,2019-08-09 00:12:00,"No",3120,NA,2557.5,412.5,4670.09191950219,NA,3828.12823209194,617.440037434184,NA,NA,NA
"13555",12833,2019-08-09 00:13:00,"No",3135,NA,2572.5,422.5,4692.5663693108,NA,3850.59871931485,632.411257108075,NA,NA,NA
"13556",12834,2019-08-09 00:14:00,"No",3135,NA,2547.5,432.5,4692.58845454144,NA,3813.19588132195,647.382617731794,NA,NA,NA
"13557",12835,2019-08-09 00:15:00,"No",3120,NA,2542.5,432.5,4670.15785818124,NA,3805.7296007775,647.385664635701,2.73,0.28,0
"13558",12836,2019-08-09 00:16:00,"No",3125,NA,2522.5,422.5,4677.66210996589,NA,3775.80885516447,632.419917267389,NA,NA,NA
